"uopid","name","wkt","typeCode","tafTap"
"DE00BGO","Golßen (Niederlausitz)","POINT(13.574618 51.974266)","10","DE13826"
"DE00AHS","Hamburg Hbf                     (S-Bahn)","POINT(10.007425 53.553587)","10","DE14394"
"DE0UNOH","Nohra (b Weimar)","POINT(11.267836 50.97004)","70","DE17793"
"DE0WKRP","Kronskamp","POINT(12.314784 53.933721)","70","DE15918"
"DE00KPL","Plaidt","POINT(7.39365 50.395242)","70","DE18398"
"DE00LNK","Neukieritzsch","POINT(12.413045 51.150163)","10","DE17553"
"DE00TMS","Mössingen","POINT(9.046595 48.404462)","10","DE17149"
"DE00NKM","Klingenberg am Main","POINT(9.176632 49.781139)","10","DE15611"
"DE00BHH","Berlin-Hohenschönhausen           S-Bahn","POINT(13.511892 52.566887)","10","DE11032"
"DE00SEF","Einsiedlerhof","POINT(7.662208 49.430951)","10","DE12782"
"DE0WGRB","Grabow (Meckl)","POINT(11.564307 53.282849)","10","DE13888"
"DE00FHC","Hoheneiche","POINT(9.976477 51.125504)","10","DE15005"
"DE00FOW","Ober Widdersheim","POINT(8.933846 50.429578)","10","DE17895"
"DE0RHSN","Hausen-Raitbach","POINT(7.846211 47.679431)","70","DE14645"
"DE00RRA","Rastatt","POINT(8.215671 48.860639)","10","DE18645"
"DE0TMAL","Malmsheim","POINT(8.905393 48.771926)","70","DE16730"
"DE0TROM","Rommelshausen","POINT(9.319108 48.815534)","70","DE18981"
"DE00REK","Edenkoben","POINT(8.140604 49.282128)","10","DE12684"
"DE00EBZ","Betzdorf (Sieg)","POINT(7.870081 50.789144)","10","DE11192"
"DE00BNZ","Neuzelle","POINT(14.648747 52.098807)","70","DE17666"
"DE000WB","Bützow","POINT(11.998577 53.83737)","10","DE11817"
"DE0THCH","Hechingen","POINT(8.968629 48.35951)","10","DE14656"
"DE00DBW","Bischofswerda","POINT(14.185259 51.125306)","10","DE11301"
"DE00EOS","Oberhausen-Osterfeld","POINT(6.885115 51.499768)","10","DE17958"
"DE0RSCS","Schopfheim-Schlattholz","POINT(7.832549 47.653415)","70","DE21703"
"DE00KLO","Köln-Lövenich                     S-Bahn","POINT(6.834591 50.942931)","70","DE15751"
"DE00WNB","Neubukow","POINT(11.677729 54.030799)","70","DE17487"
"DE000HO","Osnabrück Hbf","POINT(8.061328 52.272314)","10","DE18151"
"DE00LZO","Halle Zoo","POINT(11.970247 51.503709)","70","DE14351"
"DE00WHL","Hagenow Land","POINT(11.215725 53.413307)","10","DE14266"
"DE0TNUF","Nufringen","POINT(8.889586 48.620053)","70","DE17890"
"DE000HG","Göttingen","POINT(9.92385 51.55442)","10","DE13874"
"DE0UWNS","Waltershausen-Schnepfenthal","POINT(10.575965 50.88377)","70","DE20751"
"DE0TWVH","Warthausen                          (Hp)","POINT(9.801585 48.129912)","70","DE20803"
"DE0WTHN","Teschenhagen","POINT(13.374167 54.389355)","70","DE20219"
"DE00SBE","Beckingen (Saar)","POINT(6.690329 49.386857)","70","DE10715"
"DE00TFG","Freiberg (Neckar)","POINT(9.197824 48.930081)","10","DE13375"
"DE00WNG","Neustadt-Glewe","POINT(11.593655 53.377529)","10","DE17650"
"DE00DPU","Plauen (Vogtl) unt Bf","POINT(12.129606 50.486235)","10","DE18412"
"DE00WLW","Lüssow (Meckl)","POINT(12.137815 53.843778)","70","DE16609"
"DE0RMLG","Maulburg","POINT(7.781116 47.644408)","70","DE16873"
"DE00DFL","Flöha","POINT(13.074874 50.854809)","10","DE13225"
"DE00MUH","Unterhaching","POINT(11.61234 48.064672)","70","DE20499"
"DE0TBIL","Bilfingen","POINT(8.620375 48.948797)","70","DE11264"
"DE00TBT","Bad Teinach / Neubulach","POINT(8.727122 48.678601)","10","DE10559"
"DE000UI","Ilmenau","POINT(10.922697 50.684231)","10","DE15199"
"DE00KDA","Düsseldorf Abstellbahnhof","POINT(6.812094 51.205457)","10","DE12522"
"DE0NSST","Schweinfurt Stadt","POINT(10.242989 50.046335)","10","DE19581"
"DE0WLST","Lübstorf","POINT(11.411228 53.728835)","10","DE16585"
"DE00MFE","München-Feldmoching","POINT(11.541383 48.213972)","10","DE17277"
"DE0UHER","Herleshausen","POINT(10.171952 51.002636)","70","DE14808"
"DE00WPL","Prenzlau","POINT(13.866478 53.321642)","10","DE18508"
"DE00UHN","Hildburghausen","POINT(10.717495 50.425329)","10","DE14888"
"DE0UGSB","Görsbach","POINT(10.943117 51.455946)","70","DE13851"
"DE0TSSM","Stuttgart-Sommerrain","POINT(9.248404 48.815155)","70","DE20104"
"DE00BNK","Berlin-Neukölln                   S-Bahn","POINT(13.443012 52.46951)","10","DE11081"
"DE0UNRO","Naumburg-Roßbach","POINT(11.780265 51.16733)","70","DE17412"
"DE00NNW","Neustadt (Waldnaab)","POINT(12.164023 49.723165)","10","DE17640"
"DE00BWT","Berlin Wuhletal","POINT(13.574642 52.512461)","10","DE10965"
"DE00ABE","Beldorf","POINT(9.355615 54.125169)","70","DE10750"
"DE0TELP","Elpersheim","POINT(9.872804 49.473239)","70","DE12835"
"DE00AON","Osterrönfeld","POINT(9.719858 54.283362)","10","DE18180"
"DE00RKH","Kirchheim (Weinstr)","POINT(8.182195 49.536979)","10","DE15537"
"DE00NEM","Eußenheim","POINT(9.813622 49.984878)","10","DE13113"
"DE00FHW","Hanau West","POINT(8.908978 50.131796)","10","DE14538"
"DE00UHK","Hermsdorf-Klosterlausnitz","POINT(11.85851 50.90368)","10","DE14815"
"DE00NLG","Langdorf","POINT(13.16106 49.020827)","70","DE16031"
"DE000KB","Bonn Hbf","POINT(7.096696 50.732004)","10","DE11463"
"DE00NWN","Winterhausen","POINT(10.011295 49.708968)","10","DE21205"
"DE00BJB","Berlin Jannowitzbrücke","POINT(13.419675 52.51427)","70","DE10883"
"DE00LGC","Großkorbetha","POINT(12.021992 51.267184)","10","DE14085"
"DE0NWHR","Weiherhammer","POINT(12.061329 49.631283)","10","DE20878"
"DE00WSU","Sukow (b Schwerin)","POINT(11.559556 53.554827)","70","DE20143"
"DE0UBKZ","Bad Köstritz","POINT(12.028847 50.931437)","10","DE10470"
"DE00MGI","München-Giesing","POINT(11.596613 48.110361)","10","DE17282"
"DE0UWLH","Wölfershausen","POINT(10.436581 50.491501)","70","DE21263"
"DE0RBGH","Bödigheim","POINT(9.317197 49.475665)","10","DE11430"
"DE0TWUM","Wurmlingen Mitte","POINT(8.778028 48.001542)","70","DE21395"
"DE00FGS","Friedberg (Hessen) Süd","POINT(8.747655 50.320319)","70","DE13442"
"DE00DGO","Grobau","POINT(11.943585 50.432384)","70","DE13976"
"DE00AWN","Hamburg-Wandsbek","POINT(10.077103 53.569989)","10","DE14494"
"DE00DKN","Klingenthal","POINT(12.461977 50.35725)","70","DE15614"
"DE0TWHF","Wackershofen Freilandmuseum","POINT(9.697185 49.137292)","70","DE20672"
"DE0WRIO","Ribnitz-Damgarten Ost","POINT(12.487253 54.250981)","10","DE18864"
"DE00FMZ","Mainz Hbf","POINT(8.25852 50.001262)","10","DE16693"
"DE00NFZ","Feilitzsch","POINT(11.934056 50.364359)","70","DE13163"
"DE00FWI","Weiterstadt","POINT(8.579341 49.909667)","10","DE20948"
"DE00NHT","Haßfurt","POINT(10.509782 50.033398)","10","DE14616"
"DE0RGRN","Grünstadt Nord","POINT(8.170737 49.573439)","70","DE14153"
"DE00RWB","Waibstadt","POINT(8.919372 49.300902)","10","DE20690"
"DE00EPD","Paderborn Hbf","POINT(8.740794 51.713073)","10","DE18238"
"DE00FGB","Gießen-Bergwald","POINT(8.653563 50.558391)","10","DE13751"
"DE00LHD","Hadmersleben","POINT(11.324431 52.007356)","70","DE14231"
"DE0WBDN","Breddin","POINT(12.224155 52.886122)","10","DE11605"
"DE00LLW","Leipzig-Wahren","POINT(12.322556 51.380521)","10","DE16279"
"DE00DUD","Ulbersdorf","POINT(14.2201 50.95565)","70","DE20444"
"DE00TRM","Rammingen (Württ)","POINT(10.190927 48.512416)","10","DE18627"
"DE00WHB","Herrnburg","POINT(10.759807 53.837708)","10","DE14836"
"DE00UEK","Eckardtsleben","POINT(10.680328 51.066996)","70","DE12675"
"DE00BDF","Drahnsdorf","POINT(13.581254 51.915338)","70","DE12425"
"DE00UHT","Heilbad Heiligenstadt","POINT(10.124043 51.377133)","10","DE14701"
"DE00SSE","Sehlem (Kr Wittlich)","POINT(6.823501 49.906939)","70","DE19672"
"DE0RAPP","Appenweier Hp","POINT(7.971603 48.540448)","10","DE10265"
"DE0RHAM","Halbmeil","POINT(8.270506 48.290764)","70","DE14308"
"DE0SWAS","Wasserliesch","POINT(6.537189 49.708523)","70","DE20813"
"DE000DF","Dresden-Friedrichstadt","POINT(13.712244 51.055044)","10","DE12462"
"DE00FHN","Hanau Nord","POINT(8.927608 50.148278)","10","DE14534"
"DE0SBRB","Birresborn","POINT(6.628719 50.176472)","10","DE11293"
"DE0WPUG","Putbus DB-Grenze","POINT(13.482681 54.362176)","120","DE21612"
"DE0NSCU","Schwabach-Limbach                  (Üst)","POINT(11.046026 49.341955)","120","DE19519"
"DE0NRBG","Rothenbürg","POINT(11.773142 50.310563)","70","DE19073"
"DE0USLH","Suhl-Heinrichs","POINT(10.637711 50.602189)","70","DE20141"
"DE00UOF","Oberhof (Thür)","POINT(10.709352 50.684268)","10","DE17970"
"DE0NRPE","Röthenbach-Seespitze","POINT(11.261521 49.491523)","70","DE19071"
"DE0SHWP","Hinterweidenthal","POINT(7.747711 49.201555)","70","DE14915"
"DE00DCD","Chemnitz Süd Hp","POINT(12.925914 50.823761)","70","DE11932"
"DE0SLKG","Lauterecken-Grumbach","POINT(7.590866 49.653826)","10","DE16156"
"DE000MP","München-Pasing","POINT(11.461882 48.150355)","10","DE17305"
"DE00RRI","Ringsheim","POINT(7.773187 48.248934)","70","DE18905"
"DE0TSNA","Stuttgart Nürnberger Straße Abzw","POINT(9.236444 48.805572)","80","DE20086"
"DE00MNM","Neu-Ulm","POINT(10.005843 48.393363)","10","DE17658"
"DE000RZ","Zell (Wiesental)","POINT(7.849245 47.705575)","70","DE21446"
"DE0RKPW","Kapsweyer","POINT(8.021711 49.038748)","70","DE15367"
"DE000RF","Freiburg (Breisgau) Hbf","POINT(7.841614 47.997879)","10","DE13383"
"DE00NRP","Röthenbach (Pegnitz)","POINT(11.230746 49.479245)","10","DE19070"
"DE00UWE","Weida","POINT(12.062103 50.785904)","10","DE20862"
"DE00TRE","Reutlingen Hbf","POINT(9.209192 48.496079)","10","DE18814"
"DE00ATM","Tornesch","POINT(9.714937 53.697348)","10","DE20295"
"DE0SWAS","Wasserliesch","POINT(6.537189 49.708523)","70","DE20813"
"DE00ESW","Siegen-Weidenau","POINT(8.029742 50.895938)","10","DE19733"
"DE00AFW","Flensburg Weiche","POINT(9.397962 54.758452)","10","DE13219"
"DE00DTR","Dresden-Trachau","POINT(13.703999 51.090001)","70","DE12487"
"DE00USG","Sangerhausen","POINT(11.284513 51.477721)","10","DE19251"
"DE00BMB","Müncheberg (Mark)","POINT(14.100218 52.524684)","10","DE17201"
"DE00WHP","Hoppenwalde","POINT(14.076151 53.706371)","70","DE15083"
"DE0TSFS","Stuttgart Feuersee","POINT(9.165748 48.772676)","70","DE20065"
"DE00DMG","Marienberg (Sachs)","POINT(13.163653 50.648295)","10","DE16790"
"DE0NWIE","Wiesenthau","POINT(11.12675 49.713393)","70","DE21125"
"DE0TFAU","Faurndau","POINT(9.616058 48.710778)","70","DE13158"
"DE0SFWB","Fischbach-Weierbach","POINT(7.400688 49.735786)","10","DE13202"
"DE0WUMH","Ueckermünde Stadthafen","POINT(14.05238 53.736746)","70","DE20425"
"DE00BKW","Königs Wusterhausen","POINT(13.631405 52.296622)","10","DE15775"
"DE0SKLP","Kaiserslautern Pfaffwerk","POINT(7.751098 49.434791)","70","DE15335"
"DE0NSLI","Seligenstadt (b Würzburg)","POINT(10.102427 49.854385)","10","DE19690"
"DE00KNL","Niederlahnstein","POINT(7.599199 50.316308)","10","DE17720"
"DE00WKR","Kröpelin","POINT(11.79165 54.069081)","70","DE15920"
"DE00BWD","Berlin Wiesendamm","POINT(13.255472 52.526989)","80","DE10961"
"DE0NNRS","Nürnberg Rothenburgerstraße","POINT(11.054927 49.445604)","70","DE17862"
"DE00BFW","Finsterwalde (Niederlausitz)","POINT(13.710419 51.636995)","10","DE13196"
"DE00WNW","Niederfinow","POINT(13.927895 52.830878)","10","DE17707"
"DE0UKPR","Krölpa-Ranis","POINT(11.543378 50.677081)","70","DE15908"
"DE00KDW","Düsseldorf Wehrhahn","POINT(6.798196 51.228476)","10","DE12543"
"DE0RGTA","Gutach (Breisgau)","POINT(7.988701 48.113152)","10","DE14212"
"DE00USL","Suhl","POINT(10.682873 50.605246)","10","DE20139"
"DE00MOA","Oberammergau","POINT(11.057318 47.599662)","70","DE17898"
"DE00FSO","Frankfurt-Sossenheim","POINT(8.553636 50.115186)","10","DE13355"
"DE00WGE","Gelbensande","POINT(12.304702 54.198752)","10","DE13612"
"DE0SWIH","Wittlich Hbf","POINT(6.943573 49.973114)","10","DE21240"
"DE00SSO","Saarbrücken Ost","POINT(7.019194 49.230108)","70","DE19160"
"DE00BFB","Berlin Feuerbachstraße","POINT(13.332392 52.463571)","70","DE10848"
"DE00BHG","Horka Gbf","POINT(14.925542 51.304279)","10","DE15094"
"DE00LNS","Nennhausen","POINT(12.502813 52.599955)","10","DE17455"
"DE0UNSK","Niederschmalkalden","POINT(10.375847 50.716678)","70","DE17745"
"DE0RHRT","Herten (Baden)","POINT(7.739983 47.549532)","70","DE14844"
"DE000HM","Minden (Westf)","POINT(8.934757 52.290486)","10","DE17057"
"DE0UTEU","Teuchern","POINT(12.016446 51.133929)","10","DE20227"
"DE0TSON","Sontheim-Brenz","POINT(10.284782 48.559355)","10","DE19827"
"DE00DFH","Freital-Hainsberg Hp","POINT(13.637625 50.988589)","70","DE13411"
"DE00AHZ","Hitzacker","POINT(11.038332 53.139221)","70","DE14938"
"DE0NSYB","Seybothenreuth","POINT(11.705602 49.894382)","70","DE19719"
"DE00RNL","Neulußheim","POINT(8.530139 49.291974)","70","DE17566"
"DE00UTB","Triebes","POINT(12.023343 50.687999)","70","DE20349"
"DE000NZ","Zeil","POINT(10.598979 50.005048)","10","DE21432"
"DE0WBRH","Brahlstorf","POINT(10.951976 53.364448)","10","DE11546"
"DE0RAPM","Appenweier-Muhrhaag","POINT(7.971517 48.53556)","10","DE10268"
"DE0TMON","Monbach-Neuhausen","POINT(8.72785 48.799371)","70","DE17108"
"DE0SWAB","Waldfischbach","POINT(7.652055 49.288543)","10","DE20702"
"DE00BFD","Fredersdorf (b Berlin)            S-Bahn","POINT(13.762603 52.526418)","10","DE13373"
"DE00UPF","Porstendorf","POINT(11.645546 50.977079)","70","DE18459"
"DE00MTL","Treuchtlingen","POINT(10.908055 48.961161)","10","DE20333"
"DE00SHN","Hanweiler-Bad Rilchingen","POINT(7.050059 49.118832)","10","DE14575"
"DE0RGNN","Graben-Neudorf Nord","POINT(8.494086 49.177948)","70","DE13886"
"DE0RBWH","Bad Wimpfen-Hohenstadt","POINT(9.139282 49.242773)","70","DE10573"
"DE00TLM","Laupheim Stadt","POINT(9.878398 48.233505)","10","DE16134"
"DE0URGS","Ringleben-Gebesee","POINT(10.958032 51.104091)","10","DE18904"
"DE00MTG","Töging (Inn)","POINT(12.595325 48.258944)","10","DE20285"
"DE00WNB","Neubukow","POINT(11.677729 54.030799)","70","DE17487"
"DE0WNAS","Nassenheide","POINT(13.239271 52.816938)","10","DE17400"
"DE00DTR","Dresden-Trachau","POINT(13.703999 51.090001)","70","DE12487"
"DE0UNRO","Naumburg-Roßbach","POINT(11.780265 51.16733)","70","DE17412"
"DE00LDB","Deuben (b Zeitz)","POINT(12.068727 51.110672)","70","DE12170"
"DE0NRDF","Reckendorf","POINT(10.834026 50.019447)","70","DE18693"
"DE0RDOM","Donaueschingen Mitte/Siedlung","POINT(8.488993 47.952444)","10","DE12293"
"DE00FNU","Nauheim (b Groß-Gerau)","POINT(8.449889 49.942069)","10","DE17407"
"DE00NDM","Dottenheim","POINT(10.523059 49.547652)","70","DE12423"
"DE00WRO","Rosenhagen","POINT(11.914033 53.081966)","10","DE18998"
"DE00UVZ","Vitzenburg","POINT(11.591586 51.298803)","10","DE20621"
"DE00NPI","Pinzberg","POINT(11.097097 49.698796)","70","DE18377"
"DE000RN","Neustadt (Weinstr) Hbf","POINT(8.140379 49.349578)","10","DE17641"
"DE0SALG","Altenglan","POINT(7.462226 49.547983)","10","DE10166"
"DE00LIB","Ilberstedt","POINT(11.647673 51.806667)","10","DE15193"
"DE000NT","Thüngen (Unterfr)","POINT(9.854549 49.93979)","10","DE20265"
"DE00SWB","Würzbach (Saar)","POINT(7.193273 49.244227)","10","DE21341"
"DE0RGOR","Godramstein","POINT(8.076497 49.206833)","10","DE13808"
"DE00NSD","Steinbach am Wald","POINT(11.382842 50.442052)","10","DE19948"
"DE00MSR","Sauerlach","POINT(11.655198 47.973625)","70","DE19277"
"DE00BKG","Klinge","POINT(14.518264 51.743647)","10","DE15610"
"DE0SSMB","Saarbrücken-Malstatt (Burbacherhütte)","POINT(6.961386 49.234736)","120","DE19175"
"DE00KLI","Linz (Rhein)","POINT(7.276001 50.569303)","10","DE16415"
"DE0UGBB","Großbrembach","POINT(11.33408 51.101689)","10","DE14040"
"DE0TSUN","Stuttgart Universität","POINT(9.105822 48.745117)","70","DE20093"
"DE00ALG","Langenhorn (Schlesw)","POINT(8.946147 54.686588)","70","DE16064"
"DE00BOK","Berlin Ostkreuz (Ringbahn-S)","POINT(13.469177 52.50314)","10","DE10917"
"DE00KMO","Moers","POINT(6.641714 51.45076)","10","DE17088"
"DE00AHI","Heide (Holst)","POINT(9.101038 54.19423)","10","DE14670"
"DE00LTL","Thale Hbf","POINT(11.030931 51.746014)","10","DE20233"
"DE00DCC","Chemnitz-Schönau","POINT(12.876043 50.818092)","70","DE11955"
"DE00LNK","Neukieritzsch","POINT(12.413045 51.150163)","10","DE17553"
"DE00UHR","Hockeroda","POINT(11.434202 50.597807)","70","DE14965"
"DE00BWS","Berlin-Wannsee","POINT(13.179565 52.421042)","10","DE11144"
"DE00UHP","Hopfgarten (Kr Weimar)","POINT(11.221332 50.984292)","70","DE15075"
"DE0TTWG","Tübingen DB/ZÖA","POINT(9.049697 48.515068)","120","DE20380"
"DE0TSCH","Schrezheim","POINT(10.117595 48.951593)","70","DE19505"
"DE00KKS","Köln Süd","POINT(6.938318 50.926888)","10","DE15714"
"DE0RMSM","Mannheim-SAP-Arena/Maimarkt","POINT(8.515916 49.459952)","70","DE16769"
"DE000BP","Plessa","POINT(13.616824 51.470891)","70","DE18420"
"DE00MFN","Fischen","POINT(10.271885 47.455637)","10","DE13205"
"DE00MPG","München-Pasing Gbf","POINT(11.475822 48.146916)","10","DE17307"
"DE00HHX","Höxter","POINT(9.395028 51.777209)","10","DE15131"
"DE00KEU","Euskirchen","POINT(6.786138 50.65644)","10","DE13111"
"DE0WRSN","Rostock Seehafen Nord","POINT(12.111991 54.142069)","10","DE19042"
"DE00WBE","Bentwisch","POINT(12.210544 54.117218)","10","DE10780"
"DE0NSTT","Straubing Ost","POINT(12.592622 48.876485)","70","DE20034"
"DE00FNF","Neuhof (Kr Fulda)","POINT(9.621057 50.454836)","10","DE17546"
"DE00NBE","Beratzhausen","POINT(11.808562 49.092546)","10","DE10781"
"DE00FFT","Frankfurt (Main) Hbf (tief)","POINT(8.662749 50.107365)","10","DE13277"
"DE0WJTG","Joachimsthal DB-Grenze","POINT(13.738915 52.984434)","120","DE21737"
"DE00MPU","Pulling (b Freising)","POINT(11.707162 48.363338)","70","DE18553"
"DE00BWD","Berlin Wiesendamm","POINT(13.255472 52.526989)","80","DE10961"
"DE00MPO","Poing","POINT(11.808402 48.17099)","70","DE18438"
"DE000LA","Altenburg","POINT(12.443948 50.996746)","10","DE10159"
"DE00DNM","Neumark (Sachs)","POINT(12.352572 50.660151)","10","DE17567"
"DE00KKB","Köln Bbf","POINT(6.951289 50.949938)","10","DE15680"
"DE00NBA","Bamberg","POINT(10.899584 49.900847)","10","DE10612"
"DE0WPIN","Pinnow (Uckermark)","POINT(14.089315 53.065478)","10","DE18375"
"DE00TSL","Bad Saulgau","POINT(9.50112 48.01355)","10","DE10532"
"DE00AHO","Hamburg Unterelbe Seehafen","POINT(9.960942 53.472286)","10","DE14417"
"DE00WWR","Waren (Müritz)","POINT(12.680767 53.52144)","10","DE20784"
"DE00NNP","Neuhaus (Pegnitz)","POINT(11.551748 49.626656)","10","DE17536"
"DE0NPOI","Poikam","POINT(12.014096 48.931855)","70","DE18437"
"DE000NM","Miltenberg","POINT(9.23331 49.706434)","10","DE17045"
"DE00LNX","Neuburxdorf","POINT(13.294073 51.466378)","10","DE17492"
"DE00LRB","Regis-Breitingen","POINT(12.426267 51.082946)","10","DE18721"
"DE0UVIU","Vieselbach Umspannwerk","POINT(11.122008 50.993008)","120","DE20604"
"DE00UHK","Hermsdorf-Klosterlausnitz","POINT(11.85851 50.90368)","10","DE14815"
"DE0RTMU","Teningen-Mundingen","POINT(7.824281 48.128797)","70","DE20218"
"DE00FLO","Lorsch","POINT(8.565882 49.65903)","10","DE16482"
"DE0TREB","Reutlingen-Betzingen","POINT(9.175455 48.49625)","70","DE18817"
"DE0WABG","Ahlbeck Grenze","POINT(14.215469 53.921958)","70","DE10050"
"DE0NSRH","Sulzbach-Rosenberg Hütte","POINT(11.775253 49.488984)","10","DE20154"
"DE00TSO","Stuttgart Ost","POINT(9.240412 48.77826)","10","DE20087"
"DE00SRI","Rieschweiler","POINT(7.507299 49.244563)","70","DE18892"
"DE00MBI","Bischofswiesen","POINT(12.960336 47.651826)","10","DE11302"
"DE0WPMG","Parchim DB-Grenze","POINT(11.840189 53.434645)","120","DE21611"
"DE0RWGA","Weil am Rhein Gartenstadt","POINT(7.616342 47.588742)","70","DE20884"
"DE00NKU","Kulmbach","POINT(11.45195 50.109793)","10","DE15959"
"DE00NSA","Sachsen (b Ansbach)","POINT(10.661566 49.293082)","70","DE19193"
"DE00KLS","Leverkusen-Manfort","POINT(7.015117 51.031865)","10","DE16349"
"DE00NFH","Forth","POINT(11.221714 49.591903)","70","DE13256"
"DE0NZWU","Zwieselau","POINT(13.277999 49.006113)","70","DE21557"
"DE0NNRF","Nürnberg-Reichelsdorf","POINT(11.038598 49.382005)","10","DE17878"
"DE00AFR","Flensburg Friedensweg","POINT(9.392519 54.770243)","80","DE13216"
"DE0WTOW","Teschow","POINT(11.63763 53.994186)","70","DE20220"
"DE00FFZ","Fritzlar","POINT(9.281775 51.125246)","10","DE13482"
"DE00UMU","München (b Bad Berka)","POINT(11.254749 50.870182)","70","DE17203"
"DE0RUEM","Überlingen","POINT(9.162726 47.769173)","70","DE20416"
"DE00LAG","Angersdorf","POINT(11.903406 51.460422)","10","DE10242"
"DE000BV","Vetschau","POINT(14.083006 51.789124)","10","DE20592"
"DE00WTA","Tantow","POINT(14.347935 53.269256)","10","DE20183"
"DE00DMW","Mittweida","POINT(12.959798 50.987529)","10","DE17078"
"DE0RFSG","Freiburg-St Georgen","POINT(7.802832 47.975569)","70","DE13390"
"DE0WRSN","Rostock Seehafen Nord","POINT(12.111991 54.142069)","10","DE19042"
"DE00AEF","Einfeld","POINT(9.997902 54.129352)","70","DE12777"
"DE00BRB","Berlin-Rummelsburg Betriebsbahnhof","POINT(13.497552 52.493898)","70","DE11101"
"DE0SDLO","Dillingen (Saar) Ost","POINT(6.738719 49.347642)","80","DE12224"
"DE0WPLM","Plate (Meckl)","POINT(11.506898 53.553218)","10","DE18405"
"DE000DA","Dresden-Altstadt","POINT(13.716012 51.043446)","10","DE12458"
"DE000FW","Wiesbaden Hbf","POINT(8.249787 50.055571)","10","DE21098"
"DE00TAT","Altshausen","POINT(9.551497 47.930785)","10","DE10209"
"DE00NHM","Hochstadt-Marktzeuln","POINT(11.172637 50.153161)","10","DE14957"
"DE00NNT","Neumarkt (Oberpf)","POINT(11.457094 49.273272)","10","DE17568"
"DE00TRF","Reichenbach (Fils)","POINT(9.465291 48.707959)","70","DE18738"
"DE00FNH","Niederhöchstadt","POINT(8.546803 50.154771)","10","DE17715"
"DE00HHM","Hameln","POINT(9.375413 52.101438)","10","DE14503"
"DE00SHZ","Hatzenport","POINT(7.41391 50.227777)","10","DE14631"
"DE00USO","Sonneberg (Thür) Hbf","POINT(11.168906 50.355176)","10","DE19821"
"DE0WLAK","Lancken","POINT(13.607574 54.518048)","10","DE16003"
"DE00DSG","Scheibenberg","POINT(12.911064 50.547598)","70","DE19317"
"DE00DOU","Ostrau","POINT(13.16622 51.200229)","10","DE18194"
"DE00KDW","Düsseldorf Wehrhahn","POINT(6.798196 51.228476)","10","DE12543"
"DE00KWO","Wuppertal-Oberbarmen","POINT(7.221577 51.273694)","10","DE21384"
"DE00NIP","Ipsheim","POINT(10.485647 49.525404)","70","DE15238"
"DE00WBR","Britz","POINT(13.821055 52.873286)","10","DE11709"
"DE00FWG","Weilburg","POINT(8.267836 50.486413)","10","DE20891"
"DE00LZD","Zellendorf","POINT(13.066949 51.894165)","70","DE21451"
"DE00WTE","Teterow","POINT(12.578171 53.768396)","10","DE20223"
"DE0UBOD","Bodenrode","POINT(10.208518 51.393576)","70","DE11427"
"DE00FST","Staffel","POINT(8.046165 50.39938)","10","DE19902"
"DE0WWOH","Wolgast Hafen","POINT(13.780121 54.052391)","70","DE21280"
"DE00EUK","Unna-Königsborn","POINT(7.687737 51.553286)","10","DE20482"
"DE00NOA","Oberasbach","POINT(10.962552 49.415917)","70","DE17899"
"DE0WHOD","Hohendorf","POINT(13.730325 54.027181)","70","DE14999"
"DE00FOB","Oberbrechen","POINT(8.187939 50.354491)","70","DE17912"
"DE0NNRE","Nürnberg-Reichelsdorf           (S-Bahn)","POINT(11.038714 49.381998)","70","DE17880"
"DE00WMK","Dorf Mecklenburg","POINT(11.471206 53.842968)","10","DE12300"
"DE00ECA","Castrop-Rauxel Hbf","POINT(7.304646 51.573652)","10","DE11905"
"DE00BKE","Kerkwitz","POINT(14.627483 51.909527)","10","DE15482"
"DE0NRPG","Röthenbach-Steinberg","POINT(11.246147 49.483321)","70","DE19072"
"DE0UWOF","Woffleben","POINT(10.722133 51.555497)","70","DE21250"
"DE00RAH","Achern","POINT(8.065272 48.634011)","10","DE10022"
"DE0RMBW","Marbach West (Villingen-Schwenningen)","POINT(8.46911 48.031279)","70","DE16782"
"DE0WBSG","Burg Stargard (Meckl)","POINT(13.303089 53.499581)","10","DE11838"
"DE00TDL","Deißlingen","POINT(8.617416 48.112787)","10","DE12115"
"DE0RDUN","Durmersheim Nord","POINT(8.280533 48.937767)","10","DE12632"
"DE0URGS","Ringleben-Gebesee","POINT(10.958032 51.104091)","10","DE18904"
"DE0SSTB","Contwig-Stambach","POINT(7.456738 49.23909)","70","DE11981"
"DE0RSIG","St Ilgen-Sandhausen","POINT(8.668664 49.341125)","70","DE19877"
"DE00TPH","Pforzheim Hbf","POINT(8.702997 48.894033)","10","DE18352"
"DE0TSHT","Schwäbisch Hall-Hessental","POINT(9.766979 49.096547)","10","DE19524"
"DE000AS","Sottrum","POINT(9.250039 53.101269)","10","DE19836"
"DE0RHBG","Hornberg (Schwarzw)","POINT(8.233046 48.212026)","10","DE15103"
"DE00RMN","Mannheim-Neckarau","POINT(8.494746 49.455505)","70","DE16765"
"DE0RBAM","Bammental","POINT(8.783677 49.359589)","70","DE10616"
"DE00HSB","Salzgitter-Bad","POINT(10.37225 52.049848)","10","DE19213"
"DE0RMBO","Marbach Ost (Villingen-Schwenningen)","POINT(8.47625 48.033674)","70","DE16781"
"DE00UIM","Immelborn","POINT(10.280479 50.793258)","10","DE15207"
